age,work_class,education,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,fifty_k
41,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
61,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
33,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
25,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
53,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
27,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
49,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
25,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
29,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
61,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
29,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
61,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
25,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
57,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
67,Self-emp-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
27,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
46,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
42,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
46,State-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
46,State-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
38,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
50,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
49,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
54,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
41,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
56,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
45,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
37,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
48,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
51,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
46,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
30,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
44,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
31,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
49,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
72,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
51,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
54,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
59,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
39,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
45,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
41,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
49,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
46,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
43,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
38,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
39,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
49,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
62,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
59,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
54,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
51,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
61,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
46,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
65,State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
59,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
51,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
47,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
59,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
39,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
59,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
44,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
45,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
49,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
32,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
54,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
42,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
35,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
48,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
43,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
51,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
45,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
51,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
39,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
49,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
57,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
60,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
55,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
52,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
55,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
60,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
58,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
63,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
46,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
61,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
46,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
44,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
58,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
54,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
56,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
59,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
63,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
57,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
44,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
44,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
52,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
60,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
63,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
48,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
58,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
55,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
56,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
54,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
46,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
55,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
59,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
52,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
55,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
59,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
